----system---- ----total-usage---- ------memory-usage----- -dsk/total- ---procs--- ---load-avg--- -most-expensive- --most-expensive--
     time     |usr sys idl wai stl| used  free  buf   cach| read  writ|run blk new| 1m   5m  15m |  cpu process   |  memory process  
17-10 06:46:00| 99   1   0   0   0|  55G 3859M  293M 3482M|   0    64k| 51   0   0|46.5 46.7 47.2|gnark-cli     33|gnark-cli    19482
17-10 06:46:01| 99   2   0   0   0|  55G 3859M  293M 3482M|   0     0 | 49   0   0|46.5 46.7 47.2|gnark-cli     34|gnark-cli    19482
17-10 06:46:02| 98   1   0   0   0|  55G 3861M  293M 3482M|   0     0 | 52   0   0|46.6 46.8 47.2|gnark-cli     34|gnark-cli    19482
17-10 06:46:03| 98   2   0   0   0|  55G 3852M  293M 3482M|   0     0 | 49   0   0|46.6 46.8 47.2|gnark-cli     35|gnark-cli    19482
17-10 06:46:04| 98   2   0   0   0|  55G 3875M  293M 3482M|   0    24k| 49   0   0|46.6 46.8 47.2|gnark-cli     34|gnark-cli    19482
17-10 06:46:05| 98   2   0   0   0|  55G 3890M  293M 3482M|   0  4084B| 49   0   0|46.6 46.8 47.2|gnark-cli     35|gnark-cli    19482
17-10 06:46:06| 99   2   0   0   0|  55G 3889M  293M 3482M|   0  4126B| 49   0   0|46.6 46.8 47.2|gnark-cli     34|gnark-cli    19482
17-10 06:46:07| 98   2   0   0   0|  55G 3871M  293M 3482M|   0     0 | 50   0   0|46.8 46.8 47.2|gnark-cli     34|gnark-cli    19482
17-10 06:46:08| 98   2   0   0   0|  55G 3870M  293M 3482M|   0    48k| 49   0   0|46.8 46.8 47.2|gnark-cli     34|gnark-cli    19482
17-10 06:46:09| 96   2   0   0   0|  55G 3868M  293M 3482M|   0    35k| 52   0 7.8|46.8 46.8 47.2|gnark-cli     34|gnark-cli    19482
17-10 06:46:10| 98   3   0   0   0|  55G 3853M  293M 3482M|   0    24k| 49   0  12|46.8 46.8 47.2|gnark-cli     35|gnark-cli    19482
17-10 06:46:11| 98   2   0   0   0|  55G 3867M  293M 3482M|   0  4114B| 49   0  10|46.8 46.8 47.2|gnark-cli     35|gnark-cli    19482
17-10 06:46:12| 99   2   0   0   0|  55G 3869M  293M 3482M|   0  4124B| 51   0   0|47.0 46.8 47.2|gnark-cli     35|gnark-cli    19482
17-10 06:46:13| 98   2   0   0   0|  55G 3879M  293M 3482M|   0     0 | 49   0   0|47.0 46.8 47.2|gnark-cli     34|gnark-cli    19482
17-10 06:46:14| 98   2   0   0   0|  55G 3876M  293M 3482M|   0     0 | 49   0   0|47.0 46.8 47.2|gnark-cli     36|gnark-cli    19482
17-10 06:46:15| 98   2   0   0   0|  55G 3867M  293M 3482M|   0    20k| 49   0   0|47.0 46.8 47.2|gnark-cli     34|gnark-cli    19482
17-10 06:46:16| 98   2   0   0   0|  55G 3868M  293M 3482M|   0     0 | 49   0   0|47.0 46.8 47.2|gnark-cli     35|gnark-cli    19482
17-10 06:46:17| 98   2   0   0   0|  55G 3866M  293M 3482M|   0    12k| 49   0   0|47.1 46.9 47.2|gnark-cli     34|gnark-cli    19482
17-10 06:46:18| 98   2   0   0   0|  55G 3866M  293M 3482M|   0     0 | 51   0   0|47.1 46.9 47.2|gnark-cli     34|gnark-cli    19482
17-10 06:46:19| 99   2   0   0   0|  55G 3864M  293M 3482M|   0    93k| 49   0 2.0|47.1 46.9 47.2|gnark-cli     36|gnark-cli    19482
17-10 06:46:20| 98   2   0   0   0|  55G 3864M  293M 3482M|   0    16k| 49   0   0|47.1 46.9 47.2|gnark-cli     36|gnark-cli    19482
17-10 06:46:21| 99   2   0   0   0|  55G 3865M  293M 3482M|   0     0 | 47   0   0|47.1 46.9 47.2|gnark-cli     43|gnark-cli    19482
17-10 06:46:22| 98   1   0   0   0|  55G 3872M  293M 3482M|   0     0 | 37   0   0|47.2 46.9 47.2|gnark-cli     36|gnark-cli    19482
17-10 06:46:23| 97   3   0   0   0|  55G 3872M  293M 3482M|   0  4112B| 48   0   0|47.2 46.9 47.2|gnark-cli     36|gnark-cli    19482
17-10 06:46:24| 99   1   0   0   0|  55G 3880M  293M 3482M|   0    64k| 49   0   0|47.2 46.9 47.2|gnark-cli     36|gnark-cli    19482
17-10 06:46:25| 99   1   0   0   0|  55G 3880M  293M 3482M|   0     0 | 47   0   0|47.2 46.9 47.2|gnark-cli     33|gnark-cli    19482
17-10 06:46:26| 98   1   0   0   0|  55G 3881M  293M 3482M|   0     0 | 50   0   0|47.2 46.9 47.2|gnark-cli     35|gnark-cli    19482
17-10 06:46:27| 98   1   0   0   0|  55G 3882M  293M 3482M|   0     0 | 40   0   0|46.9 46.8 47.2|gnark-cli     34|gnark-cli    19482
17-10 06:46:28| 99   1   0   0   0|  55G 3884M  293M 3482M|   0  8202B| 47   0   0|46.9 46.8 47.2|gnark-cli     34|gnark-cli    19482
17-10 06:46:29| 99   1   0   0   0|  55G 3883M  293M 3482M|   0    32k| 48   0   0|46.9 46.8 47.2|gnark-cli     35|gnark-cli    19482
17-10 06:46:30| 99   1   0   0   0|  55G 3880M  293M 3482M|   0    56k| 46   0   0|46.9 46.8 47.2|gnark-cli     37|gnark-cli    19482
17-10 06:46:31| 99   1   0   0   0|  55G 3877M  293M 3482M|   0     0 | 47   0   0|46.9 46.8 47.2|gnark-cli     37|gnark-cli    19482
17-10 06:46:32| 99   1   1   0   0|  55G 3875M  293M 3482M|   0     0 | 34   0   0|46.0 46.7 47.1|gnark-cli     37|gnark-cli    19482
17-10 06:46:33| 86  13   1   0   0|  55G 3858M  293M 3482M|   0     0 | 46   0 1.0|46.0 46.7 47.1|gnark-cli     44|gnark-cli    19482
17-10 06:46:34| 96   3   1   0   0|  55G 3887M  293M 3482M|   0    28k| 35   0  27|46.0 46.7 47.1|gnark-cli     41|gnark-cli    19482
17-10 06:46:35| 95   5   1   0   0|  55G 3882M  293M 3482M|  36k 4113B| 36   0  42|46.0 46.7 47.1|gnark-cli     48|gnark-cli    19482
17-10 06:46:36| 89  10   0   0   0|  55G 3594M  293M 3482M|   0     0 | 43   0 1.0|46.0 46.7 47.1|gnark-cli     44|gnark-cli    19482
17-10 06:46:37| 85  15   0   0   0|  56G 2661M  293M 3482M|   0     0 | 48   0   0|45.8 46.6 47.1|gnark-cli     34|gnark-cli    19482
17-10 06:46:38| 92   7   1   0   0|  57G 2207M  293M 3482M|   0     0 | 21   0   0|45.8 46.6 47.1|gnark-cli     44|gnark-cli    19482
17-10 06:46:39| 85  15   1   0   0|  58G 1513M  293M 3482M|   0    20k| 20 1.0   0|45.8 46.6 47.1|gnark-cli     74|gnark-cli    19741
17-10 06:46:40| 91   7   0   0   0|  58G 1395M  293M 3482M|   0    12k| 20   0   0|45.8 46.6 47.1|gnark-cli     79|gnark-cli    19743
17-10 06:46:41| 93   8   0   0   0|  58G 1108M  293M 3482M|   0     0 | 20   0   0|45.8 46.6 47.1|gnark-cli     80|gnark-cli    19743
17-10 06:46:42| 79  20   0   0   0|  58G  692M  293M 3482M|   0  4077B| 19   0   0|43.8 46.2 47.0|gnark-cli     65|gnark-cli    19743
17-10 06:46:43| 93   8   0   0   0|  59G  434M  293M 3482M|   0     0 | 34   0   0|43.8 46.2 47.0|gnark-cli     61|gnark-cli    19743
17-10 06:46:44| 93   7   0   0   0|  59G  400M  277M 3330M|   0   108k| 34   0   0|43.8 46.2 47.0|gnark-cli     58|gnark-cli    19743
17-10 06:46:45| 94   6   0   0   0|  59G  349M  260M 3265M|   0   265k| 36   0   0|43.8 46.2 47.0|gnark-cli     56|gnark-cli    19743
17-10 06:46:46| 94   6   0   0   0|  59G  342M  260M 3129M|   0  4099B| 33   0   0|43.8 46.2 47.0|gnark-cli     58|gnark-cli    19743
17-10 06:46:47| 93   6   0   0   0|  59G  351M  256M 2999M|   0   108k| 27   0   0|42.6 45.9 46.9|gnark-cli     61|gnark-cli    19743
17-10 06:46:48| 93   7   1   0   0|  59G  344M  254M 2865M|   0  8200B| 19   0   0|42.6 45.9 46.9|gnark-cli     72|gnark-cli    19743
17-10 06:46:49| 91   8   0   0   0|  59G  297M  254M 2761M|   0   239k| 21   0   0|42.6 45.9 46.9|gnark-cli     84|gnark-cli    19743
17-10 06:46:50| 90  10   0   0   0|  60G  326M  141M 2715M|   0   108k| 37   0   0|42.6 45.9 46.9|gnark-cli     76|gnark-cli    19743
17-10 06:46:51| 85  15   0   0   0|  60G  326M  121M 2564M|   0   101M| 34   0   0|42.6 45.9 46.9|gnark-cli     56|gnark-cli    19711
17-10 06:46:52| 87  13   0   0   0|  60G  324M  120M 2515M| 924k  101M| 34   0   0|41.9 45.7 46.8|gnark-cli     57|gnark-cli    19680
17-10 06:46:53| 88  12   0   0   0|  60G  317M  118M 2466M| 108k   61M| 35   0   0|41.9 45.7 46.8|gnark-cli     58|gnark-cli    19679
17-10 06:46:54| 88  11   0   0   0|  60G  333M  110M 2430M| 128k  155M| 36   0   0|41.9 45.7 46.8|gnark-cli     59|gnark-cli    19591
17-10 06:46:55| 92   8   0   0   0|  60G  309M  110M 2430M| 140k 7781k| 35   0 2.0|41.9 45.7 46.8|gnark-cli     61|gnark-cli    19591
17-10 06:46:56| 89  10   0   0   0|  60G  325M  110M 2357M| 260k   97M| 33 1.0   0|41.9 45.7 46.8|gnark-cli     57|gnark-cli    19585
17-10 06:46:57| 85  12   1   2   0|  60G  338M   63M 2328M|1684k  169M| 20 3.0   0|40.3 45.3 46.7|gnark-cli     66|gnark-cli    19735
17-10 06:46:58| 83   9   1   7   0|  60G  322M   62M 2310M|4566k  103M| 16 7.0   0|40.3 45.3 46.7|gnark-cli     74|gnark-cli    19794
17-10 06:46:59| 81   8   0  11   0|  60G  332M   61M 2294M|2529k  224M| 38 1.0   0|40.3 45.3 46.7|gnark-cli     59|gnark-cli    19863
17-10 06:47:00| 95   3   0   2   0|  60G  374M   60M 2278M|3172k   90M| 31 4.0   0|40.3 45.3 46.7|gnark-cli     51|gnark-cli    19840
17-10 06:47:01| 86   8   0   2   0|  60G  498M   57M 2235M|2275k  243M| 36   0   0|40.3 45.3 46.7|gnark-cli     46|gnark-cli    19810
17-10 06:47:02| 97   6   0   2   0|  60G  585M   54M 2088M|4244k  117M| 34   0   0|39.8 45.1 46.6|gnark-cli     44|gnark-cli    19739
17-10 06:47:03| 95   3   0   1   0|  60G  429M   54M 2089M|3508k 4096B| 34   0   0|39.8 45.1 46.6|gnark-cli     50|gnark-cli    19739
17-10 06:47:04| 92   5   0   2   0|  60G  469M   52M 2057M|1917k  167M| 34 2.0   0|39.8 45.1 46.6|gnark-cli     46|gnark-cli    19730
17-10 06:47:05| 94   6   0   0   0|  60G  474M   52M 2057M| 994k  178M| 36   0   0|39.8 45.1 46.6|gnark-cli     45|gnark-cli    19704
17-10 06:47:06| 92   5   0   1   0|  60G  480M   52M 1996M|4246k   93M| 34 1.0   0|39.8 45.1 46.6|gnark-cli     45|gnark-cli    19682
17-10 06:47:07| 92   6   0   2   0|  60G  473M   52M 1949M|5271k  132M| 36   0   0|39.3 44.9 46.5|gnark-cli     45|gnark-cli    19682
17-10 06:47:08| 89   8   0   3   0|  60G  368M   52M 1920M|2985k  192M| 27 9.0   0|39.3 44.9 46.5|gnark-cli     46|gnark-cli    19682
17-10 06:47:09| 84   8   0   4   0|  60G  404M   46M 1828M|4811k  161M| 35 2.0 1.0|39.3 44.9 46.5|gnark-cli     52|gnark-cli    19658
17-10 06:47:10| 92   7   0   5   0|  61G  355M   45M 1822M|5472k  113M| 34 4.0  20|39.3 44.9 46.5|gnark-cli     53|gnark-cli    19605
17-10 06:47:11| 89   6   0   4   0|  61G  382M   43M 1814M|3517k  180M| 26  12  11|39.3 44.9 46.5|gnark-cli     64|gnark-cli    19569
17-10 06:47:12| 90   6   0   4   0|  60G  429M   42M 1807M|2858k  174M| 31 5.0   0|39.1 44.8 46.5|gnark-cli     58|gnark-cli    19506
17-10 06:47:13| 89   7   0   5   0|  60G  459M   42M 1795M|3847k  198M| 32 4.0   0|39.1 44.8 46.5|gnark-cli     51|gnark-cli    19444
17-10 06:47:15| 51   3   0   3   0|  60G  472M   42M 1785M|1606k   84M| 27  10   0|39.1 44.8 46.5|gnark-cli     29|gnark-cli    19431
17-10 06:47:15|372  12   1  18   0|  60G  526M   42M 1782M|  20M  294M| 30 9.0   0|39.1 44.8 46.5|gnark-cli    263|gnark-cli    19395
17-10 06:47:16| 91   5   0   3   0|  60G  620M   42M 1779M|3845k  190M| 34 6.0   0|39.1 44.8 46.5|gnark-cli     61|gnark-cli    19360
17-10 06:47:17| 90   9   0   1   0|  60G  578M   42M 1782M|4320k  138M| 41   0 1.0|38.9 44.6 46.4|gnark-cli     54|gnark-cli    19292
17-10 06:47:18| 90   6   0   3   0|  60G  563M   42M 1769M|3248k   78M| 19  19 1.0|38.9 44.6 46.4|gnark-cli     55|gnark-cli    19258
17-10 06:47:19| 87   7   0   2   0|  60G  601M   41M 1693M|4600k  128M| 36 7.0 1.9|38.9 44.6 46.4|gnark-cli     55|gnark-cli    19248
17-10 06:47:20| 90  11   0   2   0|  60G  667M   41M 1625M|3896k  162M| 28  11   0|38.9 44.6 46.4|gnark-cli     51|gnark-cli    19247
17-10 06:47:21| 90   6   0   1   0|  60G  868M   41M 1458M|4847k   92M| 31 6.0   0|38.9 44.6 46.4|gnark-cli     59|gnark-cli    19247
17-10 06:47:22| 95   5   0   1   0|  60G  840M   41M 1458M|4549k   29M| 34 2.0   0|38.6 44.5 46.4|gnark-cli     63|gnark-cli    19247
17-10 06:47:23| 89   9   0   1   0|  61G  822M   41M 1406M|5001k 5458k| 35   0   0|38.6 44.5 46.4|gnark-cli     57|gnark-cli    19247
17-10 06:47:24| 94   6   0   0   0|  61G  785M   41M 1376M|6900k 2916k| 34   0   0|38.6 44.5 46.4|gnark-cli     55|gnark-cli    19247
17-10 06:47:25| 89   7   0   2   0|  61G  736M   41M 1374M|4920k 9297k| 47 3.0   0|38.6 44.5 46.4|gnark-cli     57|gnark-cli    19242
17-10 06:47:26| 93   7   1   1   0|  61G  891M   39M 1182M|5791k  724k| 31 3.0   0|38.6 44.5 46.4|gnark-cli     48|gnark-cli    19237
17-10 06:47:27| 98   3   0   0   0|  61G  808M   39M 1182M|6241k    0 | 49   0 1.0|39.3 44.5 46.4|gnark-cli     47|gnark-cli    19237
17-10 06:47:28| 95   3   0   1   0|  61G  765M   39M 1182M|5731k    0 | 35   0   0|39.3 44.5 46.4|gnark-cli     51|gnark-cli    19237
17-10 06:47:29| 94   3   0   2   0|  61G  702M   39M 1182M|6352k    0 | 33 2.0   0|39.3 44.5 46.4|gnark-cli     54|gnark-cli    19237
17-10 06:47:30| 94   3   1   2   0|  61G  658M   39M 1182M|7520k   36k| 35   0   0|39.3 44.5 46.4|gnark-cli     52|gnark-cli    19237
17-10 06:47:31| 94   5   1   0   0|  61G  727M   38M 1103M|8212k   23M| 36   0   0|39.3 44.5 46.4|gnark-cli     48|gnark-cli    19237
17-10 06:47:32| 93   6   0   0   0|  61G  676M   38M 1104M|  11M    0 | 35   0   0|38.8 44.3 46.3|gnark-cli     48|gnark-cli    19237
17-10 06:47:33| 90   7   0   3   0|  61G  672M 1136k 1093M|4390k   19M| 29  10 1.0|38.8 44.3 46.3|gnark-cli     50|gnark-cli    19232
17-10 06:47:34| 89   9   0   2   0|  61G  590M 1940k 1090M|5338k   15M| 22  14  27|38.8 44.3 46.3|gnark-cli     64|gnark-cli    19224
17-10 06:47:35| 84  11   0   2   0|  61G  690M 1612k  862M|4607k 4587k| 36 1.0  43|38.8 44.3 46.3|gnark-cli     60|gnark-cli    19223
17-10 06:47:36| 61  12   5  21   0|  61G  680M  740k  741M|7291k 5003k| 27 1.0   0|38.8 44.3 46.3|gnark-cli     34|gnark-cli    19223
17-10 06:47:37| 62  18   3  16   0|  61G  636M  728k  655M|5408k 5256k|9.0  18   0|37.8 44.0 46.2|gnark-cli     40|gnark-cli    19223
17-10 06:47:38| 62  19   3  16   0|  62G  709M  664k  521M|5755k 4973k| 11  16   0|37.8 44.0 46.2|gnark-cli     39|gnark-cli    19222
17-10 06:47:39| 60  19   2  18   0|  62G  656M  768k  443M|  21M 4831k| 13  14   0|37.8 44.0 46.2|gnark-cli     39|gnark-cli    19221
17-10 06:47:40| 44  18   5  33   0|  62G  680M  776k  300M|  13M 4892k|7.0  13   0|37.8 44.0 46.2|gnark-cli     38|gnark-cli    19222
17-10 06:47:41| 53  16   2  27   0|  62G  611M  384k  201M|6738k 5098k| 51   0   0|37.8 44.0 46.2|gnark-cli     33|gnark-cli    19222
17-10 06:47:43| 46  17   1  36   0|  62G  468M  304k   22M|  88M 2603k| 44  27   0|38.2 44.0 46.2|gnark-cli     25|gnark-cli    19221
17-10 06:47:48|  9  17   1  70   0|  62G  296M 1128k   46M| 264M  435k| 58 3.0   0|41.9 44.7 46.4|gnark-cli    6.4|gnark-cli    19220 missed 6 ticks
17-10 06:47:50| 20  59   1  17   0|  60G 3174M 1736k   84M| 131M   58M| 44 5.0 0.4|41.9 44.7 46.4|gnark-cli     21|gnark-cli    18229 missed 2 ticks
17-10 06:47:51| 88  29   0   0   0|  57G 5934M 2604k  156M| 135M 2419k| 35   0   0|41.9 44.7 46.4|gnark-cli     42|gnark-cli    18233
17-10 06:47:52| 76  24   0   0   0|  51G   12G 2604k  160M|9479k    0 | 37   0   0|41.3 44.5 46.3|gnark-cli     44|gnark-cli    18241
17-10 06:47:53| 77  22   0   0   0|  44G   18G 3724k  183M|  33M    0 | 34 2.0  20|41.3 44.5 46.3|gnark-cli     42|gnark-cli    18248
17-10 06:47:54| 84  15   0   1   0|  45G   18G 9212k  234M|  62M 2287k| 35   0  13|41.3 44.5 46.3|gnark-cli     48|gnark-cli    18256
17-10 06:47:55| 92   8   0   0   0|  44G   19G   10M  247M|  23M    0 | 34 1.0 2.0|41.3 44.5 46.3|gnark-cli     59|gnark-cli    18262
17-10 06:47:56| 92   7   0   0   0|  44G   19G   10M  248M|  21M    0 | 34   0   0|41.3 44.5 46.3|gnark-cli     57|gnark-cli    18270
17-10 06:47:57| 94   6   0   0   0|  44G   19G   10M  261M|  30M  305k| 39   0 1.0|40.8 44.3 46.3|gnark-cli     58|gnark-cli    18276
17-10 06:47:58| 94   6   0   0   0|  44G   19G   10M  261M|9100k    0 | 35   0   0|40.8 44.3 46.3|gnark-cli     58|gnark-cli    18282
17-10 06:47:59| 95   5   0   1   0|  44G   19G   10M  262M|  15M   24k| 32 2.0  12|40.8 44.3 46.3|gnark-cli     58|gnark-cli    18289
17-10 06:48:00| 93   6   0   0   0|  44G   19G   10M  267M|  52M   12k| 34   0   0|40.8 44.3 46.3|gnark-cli     59|gnark-cli    18296
17-10 06:48:01| 95   6   0   0   0|  44G   19G   10M  268M|  43M 4116B| 34   0   0|40.8 44.3 46.3|gnark-cli     60|gnark-cli    18301
17-10 06:48:02| 95   4   0   0   0|  44G   19G   10M  268M|  42M    0 | 34   0   0|40.1 44.2 46.2|gnark-cli     60|gnark-cli    18306
17-10 06:48:03| 96   4   0   0   0|  44G   19G   10M  268M|  43M   76k| 34   0   0|40.1 44.2 46.2|gnark-cli     59|gnark-cli    18311
17-10 06:48:04| 95   4   0   0   0|  44G   19G   10M  268M|  41M  175k| 33 2.0   0|40.1 44.2 46.2|gnark-cli     60|gnark-cli    18318
17-10 06:48:05| 95   5   0   0   0|  44G   19G   10M  268M|  45M  100k| 32 2.0   0|40.1 44.2 46.2|gnark-cli     62|gnark-cli    18324
17-10 06:48:06| 96   4   0   0   0|  44G   19G   10M  268M|  37M 8218B| 33 1.0   0|40.1 44.2 46.2|gnark-cli     63|gnark-cli    18328
17-10 06:48:07| 96   4   0   0   0|  44G   18G   10M  268M|  43M    0 | 32 2.0   0|39.6 44.0 46.1|gnark-cli     62|gnark-cli    18331
17-10 06:48:08| 88  11   0   0   0|  44G   18G   10M  268M|  38M   44k| 34   0   0|39.6 44.0 46.1|gnark-cli     61|gnark-cli    18335
17-10 06:48:09| 96   5   0   0   0|  44G   18G   10M  269M|  30M   56k| 34   0   0|39.6 44.0 46.1|gnark-cli     62|gnark-cli    18337
17-10 06:48:10| 95   5   0   0   0|  44G   18G   11M  269M|  48M    0 | 34 1.0  20|39.6 44.0 46.1|gnark-cli     59|gnark-cli    18340
17-10 06:48:11| 96   4   0   0   0|  44G   18G   11M  270M|  42M 8213B| 33 1.0  10|39.6 44.0 46.1|gnark-cli     61|gnark-cli    18344
17-10 06:48:12| 95   5   0   0   0|  44G   18G   11M  270M|  44M 4090B| 34 1.0   0|39.0 43.8 46.0|gnark-cli     59|gnark-cli    18350
17-10 06:48:13| 95   5   0   0   0|  44G   18G   11M  270M|  40M   76k| 34   0   0|39.0 43.8 46.0|gnark-cli     59|gnark-cli    18354
17-10 06:48:14| 94   5   0   0   0|  44G   18G   11M  270M|  28M    0 | 33 1.0   0|39.0 43.8 46.0|gnark-cli     61|gnark-cli    18357
17-10 06:48:15| 93   8   0   0   0|  44G   18G   11M  270M|  39M    0 | 33 1.0   0|39.0 43.8 46.0|gnark-cli     63|gnark-cli    18363
17-10 06:48:16| 92   7   0   0   0|  41G   22G   11M  270M|  13M 4077B| 35   0   0|39.0 43.8 46.0|gnark-cli     58|gnark-cli    18366
17-10 06:48:17| 89   9   0   0   0|  41G   22G   12M  302M|  38M    0 | 34   0  23|38.5 43.6 46.0|gnark-cli     58|gnark-cli    18370
17-10 06:48:18| 98   3   0   0   0|  41G   22G   16M  315M|  26M   37k| 33 1.0   0|38.5 43.6 46.0|gnark-cli     51|gnark-cli    18378
17-10 06:48:19| 97   3   0   0   0|  41G   22G   18M  342M|  37M    0 | 37   0 2.0|38.5 43.6 46.0|gnark-cli     60|gnark-cli    18387
17-10 06:48:20| 96   3   0   1   0|  41G   22G   20M  354M|  23M  112k| 33 1.0   0|38.5 43.6 46.0|gnark-cli     59|gnark-cli    18395
17-10 06:48:21| 96   2   0   1   0|  41G   22G   27M  355M|  19M 4076B| 33 1.0   0|38.5 43.6 46.0|gnark-cli     62|gnark-cli    18406
17-10 06:48:22| 96   3   0   1   0|  41G   21G   33M  357M|  16M   12k| 34 1.0   0|38.2 43.5 45.9|gnark-cli     62|gnark-cli    18414
17-10 06:48:23| 97   3   0   0   0|  41G   21G   37M  359M|  13M  316k| 33 1.0   0|38.2 43.5 45.9|gnark-cli     62|gnark-cli    18421
17-10 06:48:24| 96   3   0   1   0|  41G   21G   42M  362M|  17M    0 | 32 2.0   0|38.2 43.5 45.9|gnark-cli     62|gnark-cli    18430
17-10 06:48:25| 96   3   0   0   0|  41G   21G   45M  366M|  13M    0 | 33 1.0   0|38.2 43.5 45.9|gnark-cli     64|gnark-cli    18436
17-10 06:48:26| 96   4   0   0   0|  41G   21G   45M  372M|  13M 8217B| 36   0  24|38.2 43.5 45.9|gnark-cli     58|gnark-cli    18444
17-10 06:48:27| 96   4   0   0   0|  41G   21G   45M  372M|5854k 4095B| 34   0   0|37.8 43.3 45.8|gnark-cli     58|gnark-cli    18450
17-10 06:48:28| 95   5   0   0   0|  41G   21G   45M  372M|5659k  112k| 34   0  24|37.8 43.3 45.8|gnark-cli     58|gnark-cli    18455
17-10 06:48:29| 95   5   0   0   0|  41G   21G   45M  387M|  23M 4082B| 34   0   0|37.8 43.3 45.8|gnark-cli     56|gnark-cli    18462
17-10 06:48:30| 95   4   0   0   0|  41G   21G   45M  388M|9973k   16k| 34   0  24|37.8 43.3 45.8|gnark-cli     53|gnark-cli    18471
17-10 06:48:31| 96   4   0   0   0|  41G   21G   45M  389M|  11M    0 | 34 1.0   0|37.8 43.3 45.8|gnark-cli     50|gnark-cli    18480
17-10 06:48:32| 95   5   0   0   0|  41G   21G   45M  390M|  10M 8209B| 35   0  21|37.4 43.1 45.8|gnark-cli     51|gnark-cli    18490
17-10 06:48:33| 95   4   0   0   0|  41G   21G   45M  390M|6534k 8180B| 36   0 1.0|37.4 43.1 45.8|gnark-cli     49|gnark-cli    18496
17-10 06:48:34| 95   5   0   0   0|  41G   21G   45M  390M|6583k  132k| 33 1.0  28|37.4 43.1 45.8|gnark-cli     47|gnark-cli    18502
17-10 06:48:35| 97   3   0   0   0|  41G   21G   45M  396M|  11M 8213B| 34   0  42|37.4 43.1 45.8|gnark-cli     48|gnark-cli    18507
17-10 06:48:36| 96   3   0   0   0|  41G   21G   45M  400M|  13M 4075B| 34   0   0|37.4 43.1 45.8|gnark-cli     49|gnark-cli    18516
17-10 06:48:37| 97   3   0   0   0|  41G   21G   45M  412M|  17M    0 | 34   0   0|37.0 42.9 45.7|gnark-cli     49|gnark-cli    18520
17-10 06:48:38| 93   6   1   0   0|  41G   21G   45M  413M|4685k 4097B| 36   0  16|37.0 42.9 45.7|gnark-cli     40|gnark-cli    18524
17-10 06:48:39| 95   5   0   0   0|  41G   21G   45M  413M|7905k  156k| 35   0   0|37.0 42.9 45.7|gnark-cli     50|gnark-cli    18531
17-10 06:48:40| 95   4   0   0   0|  41G   21G   45M  413M|5777k    0 | 34   0   0|37.0 42.9 45.7|gnark-cli     51|gnark-cli    18537
17-10 06:48:41| 95   4   0   0   0|  41G   21G   45M  413M|8484k    0 | 34   0   0|37.0 42.9 45.7|gnark-cli     52|gnark-cli    18545
17-10 06:48:42| 97   3   0   0   0|  41G   21G   45M  414M|  11M 4114B| 34   0   0|36.7 42.8 45.6|gnark-cli     60|gnark-cli    18556
17-10 06:48:43| 95   4   0   0   0|  42G   21G   45M  414M|  11M    0 | 34   0   0|36.7 42.8 45.6|gnark-cli     63|gnark-cli    18567
17-10 06:48:44| 96   3   0   0   0|  42G   21G   45M  414M|7884k   24k| 34   0   0|36.7 42.8 45.6|gnark-cli     61|gnark-cli    18575
17-10 06:48:45| 95   4   0   0   0|  42G   21G   45M  414M|8948k    0 | 35   0   0|36.7 42.8 45.6|gnark-cli     60|gnark-cli    18583
17-10 06:48:46| 94   5   0   0   0|  42G   20G   45M  414M|8135k    0 | 34   0   0|36.7 42.8 45.6|gnark-cli     60|gnark-cli    18591
17-10 06:48:47| 96   4   0   1   0|  42G   20G   45M  414M|6328k    0 | 34   0   0|36.4 42.6 45.6|gnark-cli     59|gnark-cli    18597
17-10 06:48:48| 96   4   0   0   0|  42G   20G   45M  415M|4140k 4096B| 34   0   0|36.4 42.6 45.6|gnark-cli     60|gnark-cli    18600
17-10 06:48:49| 91   5   4   0   0|  42G   20G   45M  419M|4781k   79k| 24   0   0|36.4 42.6 45.6|gnark-cli     47|gnark-cli    18601
